Desc	Orthogroup	Achatina_immaculata	Biomphalaria_glabrata	Biomphalaria_straminea	Chrysomallon_squamiferum	Crassostrea_gigas	Cyclina_sinensis	Haliotis_rubra	Magallana_hongkongensis	Marisa_cornuarietis	Octopus_sinensis	Pinctada_fucata_martensii	Pomacea_canaliculata	Scapharca_Anadara_broughtonii
(null)	OG0004159	2	1	2	0	1	2	1	2	1	1	1	1	1
(null)	OG0004160	1	1	1	1	3	2	1	2	1	1	0	1	1
(null)	OG0004161	2	2	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004162	1	1	1	1	1	2	1	2	1	1	2	1	1
(null)	OG0004163	1	1	2	1	1	1	1	3	1	1	1	1	1
(null)	OG0004164	1	1	1	1	1	1	1	4	1	1	1	1	1
(null)	OG0004165	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004166	1	2	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0004167	1	1	1	1	2	1	3	1	1	1	1	1	1
(null)	OG0004168	1	1	5	0	1	1	0	1	1	1	2	1	1
(null)	OG0004169	2	1	0	1	1	1	3	2	1	1	1	1	1
(null)	OG0004170	1	1	1	2	1	1	1	2	1	1	2	1	1
(null)	OG0004171	1	1	1	0	1	1	2	1	2	1	2	1	2
(null)	OG0004172	2	1	1	1	1	3	1	1	1	1	1	1	1
(null)	OG0004173	1	1	2	1	3	1	1	1	1	1	1	1	1
(null)	OG0004174	1	2	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0004175	3	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0004176	1	1	4	1	1	0	1	1	1	1	1	1	2
(null)	OG0004177	1	1	2	1	2	1	1	2	1	1	1	1	1
(null)	OG0004178	2	1	2	1	1	1	1	1	3	1	0	1	1
(null)	OG0004179	3	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0004180	2	2	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004181	2	1	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0004182	1	1	1	1	1	1	1	1	1	1	3	1	2
(null)	OG0004183	1	2	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0004184	1	1	1	1	1	1	2	1	1	1	3	1	1
(null)	OG0004185	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004186	1	1	2	1	2	1	2	2	1	1	0	1	1
(null)	OG0004187	1	1	1	1	2	1	2	2	1	1	1	1	1
(null)	OG0004188	1	2	1	1	2	1	2	1	1	1	1	1	1
(null)	OG0004189	1	2	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0004190	1	1	1	2	2	1	1	1	1	1	2	1	1
(null)	OG0004191	1	2	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0004192	1	1	1	1	3	0	2	2	1	1	1	1	1
(null)	OG0004193	1	1	0	1	3	2	1	2	1	1	1	1	1
(null)	OG0004194	1	1	1	1	1	1	1	4	1	1	1	1	1
(null)	OG0004195	1	1	1	2	1	2	1	1	1	1	0	1	3
(null)	OG0004196	2	1	1	1	1	2	1	1	1	1	2	1	1
(null)	OG0004197	2	2	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0004198	1	3	1	1	2	2	1	1	1	1	0	1	1
(null)	OG0004199	2	1	1	1	1	1	1	3	2	1	0	1	1
(null)	OG0004200	1	1	1	1	1	2	2	1	1	1	2	1	1
(null)	OG0004201	1	1	1	1	1	2	1	1	1	1	2	1	2
(null)	OG0004202	1	1	3	1	1	2	1	1	1	1	1	1	1
(null)	OG0004203	1	1	1	1	1	1	2	3	1	1	1	1	1
(null)	OG0004204	1	1	2	1	1	1	1	2	1	1	1	2	1
(null)	OG0004205	1	2	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004206	2	1	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0004207	2	2	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0004208	2	1	1	1	1	2	1	1	1	1	3	0	1
(null)	OG0004209	1	2	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004210	1	3	2	1	1	1	1	1	1	0	1	1	2
(null)	OG0004211	2	0	2	1	0	0	2	0	5	0	0	4	0
(null)	OG0004212	2	3	2	1	1	1	1	1	1	1	0	1	1
(null)	OG0004213	1	1	2	1	1	1	1	3	1	1	1	1	1
(null)	OG0004214	2	1	1	1	1	1	1	1	1	1	2	2	1
(null)	OG0004215	3	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0004216	1	1	1	1	1	1	1	2	1	2	2	1	1
(null)	OG0004217	1	1	2	1	1	1	1	1	2	1	1	2	1
(null)	OG0004218	3	1	2	0	1	1	2	1	1	1	1	1	1
(null)	OG0004219	1	2	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004220	1	1	1	1	1	1	1	3	1	1	2	1	1
(null)	OG0004221	1	1	3	2	0	2	2	0	2	1	1	1	0
(null)	OG0004222	1	1	1	1	1	2	3	1	1	1	1	1	1
(null)	OG0004223	1	2	1	1	2	0	1	1	1	1	2	1	2
(null)	OG0004224	1	1	1	1	1	2	2	1	1	1	1	1	2
(null)	OG0004225	1	2	3	1	1	2	1	1	0	1	1	1	1
(null)	OG0004226	1	1	2	1	1	1	3	1	1	1	1	1	1
(null)	OG0004227	1	1	1	1	1	1	1	3	1	1	2	1	1
(null)	OG0004228	1	1	2	1	2	1	1	1	1	1	2	1	1
(null)	OG0004229	1	2	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0004230	1	1	2	1	1	1	1	2	1	1	2	1	1
(null)	OG0004231	2	1	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0004232	1	1	3	1	1	1	1	2	1	1	1	1	1
(null)	OG0004233	1	1	1	1	1	2	1	1	1	2	1	1	2
(null)	OG0004234	2	1	1	1	1	1	1	1	1	2	1	1	2
(null)	OG0004235	1	1	1	2	1	1	2	1	1	2	1	1	1
(null)	OG0004236	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	OG0004237	1	3	1	2	2	1	1	1	1	1	0	1	1
(null)	OG0004238	2	3	4	0	0	0	2	0	2	1	0	2	0
(null)	OG0004239	1	1	1	1	1	0	2	1	1	3	2	1	1
(null)	OG0004240	1	1	1	1	1	1	1	1	1	4	1	1	1
(null)	OG0004241	1	1	1	1	2	1	1	2	1	1	1	1	2
(null)	OG0004242	1	1	5	1	1	1	1	0	1	1	1	1	1
(null)	OG0004243	1	2	1	1	1	2	1	1	1	1	2	1	1
(null)	OG0004244	1	1	2	1	1	2	1	1	1	1	2	1	1
(null)	OG0004245	2	2	1	0	1	1	2	1	2	1	0	2	1
(null)	OG0004246	2	1	1	1	1	1	1	1	2	1	2	1	1
(null)	OG0004247	1	1	3	1	1	1	1	1	2	1	1	1	1
(null)	OG0004248	1	1	2	1	1	1	1	4	1	0	0	3	0
(null)	OG0004249	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	OG0004250	1	1	3	1	1	1	1	2	1	1	1	1	1
(null)	OG0004251	1	1	3	1	1	1	1	1	1	1	2	1	1
(null)	OG0004252	1	1	1	1	1	2	1	1	2	1	1	1	2
(null)	OG0004253	1	1	2	1	1	1	2	1	1	1	2	1	1
(null)	OG0004254	1	1	4	1	1	2	1	1	0	1	1	1	1
(null)	OG0004255	1	1	1	1	1	1	1	1	1	1	3	1	2
(null)	OG0004256	1	2	3	0	1	1	1	2	1	1	1	1	1
(null)	OG0004257	1	1	1	1	2	1	1	2	1	1	2	1	1
(null)	OG0004258	1	1	1	2	2	2	1	1	1	1	1	1	1
(null)	OG0004259	1	1	2	1	2	2	1	1	1	1	1	1	1
(null)	OG0004260	1	0	3	1	1	1	1	1	1	1	2	1	2
(null)	OG0004261	1	1	1	1	1	3	2	1	1	1	1	1	1
(null)	OG0004262	1	1	2	0	1	1	3	1	1	1	2	1	1
(null)	OG0004263	1	2	1	1	1	1	1	1	1	2	2	0	2
(null)	OG0004264	3	1	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0004265	1	1	3	1	1	1	1	1	2	0	2	1	1
(null)	OG0004266	1	1	1	1	1	3	1	1	1	2	1	1	1
(null)	OG0004267	1	1	1	1	1	1	1	3	1	1	2	1	1
(null)	OG0004268	2	2	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0004269	1	1	3	0	1	2	1	2	1	1	1	1	1
(null)	OG0004270	2	2	3	1	1	1	1	1	1	1	0	1	1
(null)	OG0004271	1	1	1	1	1	2	1	1	1	1	2	1	2
(null)	OG0004272	1	1	3	1	1	1	1	1	1	1	2	1	1
(null)	OG0004273	1	1	1	1	1	1	2	3	1	1	1	1	1
(null)	OG0004274	1	1	1	2	1	1	1	1	2	0	1	3	1
(null)	OG0004275	1	1	3	1	1	1	1	2	1	1	1	1	1
(null)	OG0004276	1	2	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0004277	1	1	3	0	1	1	1	4	1	2	0	1	0
(null)	OG0004278	1	1	2	1	1	3	2	1	1	1	0	1	1
(null)	OG0004279	1	1	1	0	3	2	2	1	1	0	2	1	1
(null)	OG0004280	1	3	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0004281	1	1	2	2	1	1	1	1	1	2	1	1	1
(null)	OG0004282	1	1	2	1	1	0	1	1	1	1	3	2	1
(null)	OG0004283	2	2	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0004284	1	1	1	1	1	1	2	2	1	1	1	2	1
(null)	OG0004285	1	2	2	1	1	1	0	1	1	1	2	1	2
(null)	OG0004286	1	2	1	1	1	1	1	2	1	2	1	1	1
(null)	OG0004287	1	3	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0004288	1	1	1	1	1	1	2	2	1	1	2	1	1
(null)	OG0004290	3	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0004291	2	1	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0004292	1	1	1	0	2	1	3	2	1	1	1	1	1
(null)	OG0004293	1	2	2	0	1	1	1	2	1	2	1	1	1
(null)	OG0004294	1	1	2	2	1	1	1	1	1	1	1	2	1
(null)	OG0004295	1	1	1	1	1	2	1	1	1	1	2	1	2
(null)	OG0004296	1	1	1	1	1	1	2	3	1	1	1	1	1
(null)	OG0004297	2	1	1	2	1	1	2	1	1	1	1	1	1
(null)	OG0004298	1	1	1	1	1	1	3	1	1	1	2	1	1
(null)	OG0004299	1	1	1	1	1	2	2	1	2	1	1	1	1
(null)	OG0004300	1	1	1	1	1	5	1	1	1	1	0	1	1
(null)	OG0004301	2	1	1	0	1	1	2	2	2	1	1	1	1
(null)	OG0004302	1	1	2	0	1	2	1	1	3	1	1	1	1
(null)	OG0004303	1	1	2	0	1	4	1	1	1	1	1	1	1
(null)	OG0004304	1	1	2	1	1	2	2	1	1	1	1	1	1
(null)	OG0004305	1	1	2	2	1	1	3	1	1	1	0	1	1
(null)	OG0004306	1	1	2	1	1	1	1	1	1	1	1	1	3
(null)	OG0004307	2	1	1	1	1	1	1	1	1	1	3	1	1
(null)	OG0004308	1	1	2	1	1	2	1	2	1	1	1	1	1
(null)	OG0004309	3	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004310	2	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0004311	2	1	1	3	1	1	1	1	1	1	1	1	1
(null)	OG0004312	1	1	1	0	2	3	1	2	1	1	1	1	1
(null)	OG0004313	1	1	0	1	2	1	1	1	2	2	1	2	1
(null)	OG0004314	1	1	1	1	1	1	2	2	1	1	2	1	1
(null)	OG0004315	1	1	2	1	2	1	1	2	1	1	1	1	1
(null)	OG0004316	1	1	2	1	1	2	1	1	1	1	1	1	2
(null)	OG0004317	1	2	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004318	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004319	1	1	1	1	1	1	2	1	2	2	1	1	1
(null)	OG0004320	1	1	3	1	1	2	1	1	1	1	1	1	1
(null)	OG0004321	4	1	1	1	1	2	1	1	1	1	1	1	0
(null)	OG0004322	1	1	1	1	1	2	3	1	1	1	1	1	1
(null)	OG0004323	1	1	1	1	1	2	1	1	1	1	2	1	2
(null)	OG0004324	2	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0004325	2	1	1	1	1	1	1	1	1	1	2	1	2
(null)	OG0004326	1	2	2	1	1	1	1	0	2	1	1	2	1
(null)	OG0004327	1	1	1	1	1	1	2	3	1	1	1	1	1
(null)	OG0004328	1	2	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0004329	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	OG0004330	1	1	1	2	1	1	3	1	1	1	1	1	1
(null)	OG0004331	1	2	1	1	1	2	1	1	1	1	2	1	1
(null)	OG0004332	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004333	2	3	2	1	1	1	1	1	1	1	1	1	0
(null)	OG0004334	1	1	5	1	1	0	1	1	1	1	1	1	1
(null)	OG0004335	1	1	0	1	1	1	3	1	1	1	1	1	3
(null)	OG0004336	1	2	1	1	1	1	1	1	2	1	2	1	1
(null)	OG0004337	1	2	2	1	1	2	1	1	1	1	1	1	1
(null)	OG0004338	1	2	1	1	2	1	2	2	1	1	0	1	1
(null)	OG0004339	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	OG0004340	1	1	1	1	1	1	2	4	1	1	0	1	1
(null)	OG0004341	2	3	1	0	1	2	0	1	2	1	1	1	1
(null)	OG0004342	3	2	1	0	1	1	2	1	1	1	1	1	1
(null)	OG0004343	2	1	2	2	1	1	1	1	1	1	2	1	0
(null)	OG0004344	1	1	1	1	1	0	2	3	1	1	2	1	1
(null)	OG0004345	2	1	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0004346	2	2	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004347	2	2	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0004348	1	2	2	1	2	1	1	0	1	1	2	1	1
(null)	OG0004349	2	1	2	1	1	1	2	1	1	1	1	1	1
(null)	OG0004350	1	2	1	0	1	1	2	2	1	1	2	1	1
(null)	OG0004351	1	1	3	1	1	1	1	2	1	1	1	1	1
(null)	OG0004352	1	1	2	1	1	2	2	1	1	1	1	1	1
(null)	OG0004353	3	1	3	1	1	1	1	1	1	1	0	1	1
(null)	OG0004354	2	1	1	1	1	1	2	1	1	2	1	1	1
(null)	OG0004355	2	1	1	1	1	1	1	1	2	0	1	1	3
(null)	OG0004356	1	0	2	1	1	2	1	2	2	1	1	1	1
(null)	OG0004357	1	2	1	0	1	2	1	2	2	1	1	1	1
(null)	OG0004358	2	2	2	1	1	1	1	1	0	2	1	1	1
(null)	OG0004359	1	1	2	1	1	2	1	2	1	1	1	1	1
(null)	OG0004360	1	1	1	1	1	1	3	2	1	1	1	1	1
(null)	OG0004361	1	1	1	1	1	1	1	1	1	2	3	1	1
(null)	OG0004362	2	1	0	1	1	1	1	1	4	1	1	1	1
(null)	OG0004363	1	1	3	1	1	1	1	1	1	0	3	1	1
(null)	OG0004364	1	1	2	1	2	1	3	1	1	1	0	1	1
(null)	OG0004365	2	2	1	1	1	2	2	1	1	1	0	1	1
(null)	OG0004366	2	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0004367	1	1	1	2	1	2	1	1	1	1	2	1	1
(null)	OG0004368	2	1	1	2	1	2	1	1	1	1	1	1	1
(null)	OG0004369	1	1	2	0	1	1	1	2	1	1	3	1	1
(null)	OG0004370	1	1	1	1	1	2	1	1	1	2	2	1	1
(null)	OG0004371	1	1	1	1	1	1	1	1	2	1	2	2	1
(null)	OG0004372	2	1	1	1	1	1	1	2	1	1	2	1	1
(null)	OG0004373	2	1	1	1	2	1	1	2	1	0	1	1	2
(null)	OG0004374	1	1	1	0	1	0	2	2	1	2	2	1	2
(null)	OG0004375	1	2	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0004376	2	1	1	3	1	1	1	1	1	1	1	1	1
(null)	OG0004377	1	2	1	1	1	1	2	1	1	1	2	1	1
(null)	OG0004378	1	2	1	0	1	1	3	1	2	0	2	2	0
(null)	OG0004379	1	2	1	1	2	1	1	1	1	1	1	2	1
(null)	OG0004380	2	1	1	1	1	1	1	1	1	2	2	1	1
(null)	OG0004381	2	2	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0004382	1	1	1	1	1	2	1	1	1	2	2	1	1
(null)	OG0004383	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004384	2	2	2	1	1	1	1	2	1	1	0	1	1
(null)	OG0004385	1	1	3	0	1	0	1	1	1	4	1	1	1
(null)	OG0004386	4	2	1	0	1	1	1	2	1	1	0	1	1
(null)	OG0004387	1	0	7	1	1	0	4	1	1	0	0	0	0
(null)	OG0004388	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0004389	1	1	4	0	1	1	1	1	1	1	1	1	2
(null)	OG0004390	2	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0004391	2	1	1	1	2	0	1	3	1	1	1	1	1
(null)	OG0004392	1	1	1	1	1	2	2	1	1	1	2	1	1
(null)	OG0004393	1	1	1	1	1	0	5	1	1	1	1	1	1
(null)	OG0004394	1	2	2	1	1	1	1	1	1	2	0	2	1
(null)	OG0004395	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004396	2	1	4	1	0	1	1	1	1	1	1	1	1
(null)	OG0004397	2	1	2	1	1	2	1	1	1	0	2	1	1
(null)	OG0004398	2	0	2	2	1	3	2	1	1	0	0	1	1
(null)	OG0004399	1	1	4	1	1	1	1	2	1	1	1	1	0
(null)	OG0004400	3	1	1	1	1	0	2	1	1	1	2	1	1
(null)	OG0004401	1	0	0	1	0	2	2	2	2	0	2	2	2
(null)	OG0004402	1	1	3	2	1	0	1	1	1	1	1	2	1
(null)	OG0004403	2	1	1	1	1	1	1	4	1	1	0	1	1
(null)	OG0004404	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004405	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0004406	1	1	3	1	1	1	1	1	1	1	2	1	1
(null)	OG0004407	2	1	2	1	1	1	1	1	1	1	0	1	3
(null)	OG0004408	2	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0004409	2	1	1	0	1	2	1	2	1	2	1	1	1
(null)	OG0004410	1	1	1	2	1	1	1	2	1	1	1	2	1
(null)	OG0004411	2	2	1	1	1	2	1	1	1	1	2	1	0
(null)	OG0004412	2	2	1	1	1	1	1	0	1	1	3	1	1
(null)	OG0004413	1	1	1	1	1	1	2	2	1	3	0	1	1
(null)	OG0004414	1	1	2	1	1	1	2	2	1	1	1	1	1
(null)	OG0004415	2	1	2	1	2	1	1	1	1	1	1	1	1
(null)	OG0004416	1	1	2	1	2	1	1	2	1	1	1	1	1
(null)	OG0004417	2	1	1	1	1	1	1	1	1	2	2	1	1
(null)	OG0004418	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004419	1	1	1	1	2	1	1	3	1	1	1	1	1
(null)	OG0004420	2	2	1	0	2	1	1	2	1	1	1	1	1
(null)	OG0004421	1	2	1	1	1	1	1	1	1	2	2	1	1
(null)	OG0004422	2	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0004423	2	1	1	2	1	2	2	1	1	1	0	1	1
(null)	OG0004424	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	OG0004425	2	2	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0004426	2	2	1	1	1	1	2	1	1	1	1	1	1
(null)	OG0004427	2	1	1	1	1	2	1	1	1	1	2	1	1
(null)	OG0004428	2	1	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0004429	1	1	2	1	1	1	2	1	1	1	2	1	1
(null)	OG0004430	2	1	1	1	1	1	1	1	1	1	2	2	1
(null)	OG0004431	1	1	2	1	1	1	1	2	1	2	1	1	1
(null)	OG0004432	1	1	2	1	2	1	2	1	1	1	1	1	1
(null)	OG0004433	1	1	2	1	1	1	1	3	1	1	1	1	1
(null)	OG0004434	2	1	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0004435	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004436	1	1	2	1	1	2	2	1	1	1	1	1	1
(null)	OG0004437	1	2	2	1	1	0	1	2	1	1	1	2	1
(null)	OG0004438	1	1	2	1	2	1	1	2	1	1	1	1	1
(null)	OG0004439	2	1	2	0	1	1	2	1	2	1	1	1	1
(null)	OG0004440	2	1	3	0	1	1	1	2	1	1	1	1	1
(null)	OG0004441	1	2	1	1	1	1	3	1	1	1	1	1	1
(null)	OG0004442	2	1	1	2	2	1	1	1	1	1	1	1	1
(null)	OG0004443	2	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0004444	1	1	3	1	1	1	1	2	1	1	0	2	1
(null)	OG0004445	1	1	1	1	2	1	2	3	1	1	1	1	0
(null)	OG0004446	2	1	1	1	1	4	0	1	0	1	1	1	2
(null)	OG0004447	1	1	3	1	1	1	1	1	1	1	1	1	2
(null)	OG0004448	2	1	2	1	1	1	1	2	1	1	1	1	1
(null)	OG0004449	1	1	1	1	1	1	1	3	1	0	3	1	1
(null)	OG0004450	1	1	1	1	1	1	3	1	1	2	1	1	1
(null)	OG0004451	1	1	3	1	1	2	1	1	1	1	1	1	1
(null)	OG0004452	2	1	3	0	1	1	1	1	1	1	2	1	1
(null)	OG0004453	1	2	1	1	1	1	1	1	1	1	2	1	2
(null)	OG0004454	1	1	2	1	2	2	0	1	1	1	1	1	2
(null)	OG0004455	1	1	6	1	1	1	0	1	1	1	0	1	1
(null)	OG0004456	1	1	3	1	1	1	1	1	2	1	1	1	1
(null)	OG0004457	1	1	1	1	1	1	2	2	1	1	2	1	1
(null)	OG0004458	1	2	1	1	1	1	2	1	1	1	2	1	1
(null)	OG0004459	1	3	1	1	1	1	1	1	0	1	1	1	3
(null)	OG0004460	1	3	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0004461	1	2	2	1	1	0	7	1	1	0	0	0	0
(null)	OG0004462	2	1	2	1	1	2	2	1	1	1	0	1	1
(null)	OG0004463	3	1	1	1	0	2	1	0	2	0	1	3	1
(null)	OG0004464	2	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0004465	2	2	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004466	1	3	1	1	1	1	2	1	1	1	1	1	1
(null)	OG0004467	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0004468	1	2	3	1	1	2	1	1	0	1	1	1	1
(null)	OG0004469	1	1	1	1	1	2	1	2	1	1	1	1	2
(null)	OG0004470	1	1	1	1	1	1	1	3	1	1	2	1	1
(null)	OG0004471	3	1	1	1	1	1	1	0	1	1	3	1	1
(null)	OG0004472	1	2	2	1	2	1	1	2	1	1	1	1	0
(null)	OG0004473	3	2	1	1	1	1	2	0	1	1	1	1	1
(null)	OG0004474	2	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0004475	2	2	1	1	2	1	0	1	2	1	1	1	1
(null)	OG0004476	2	1	1	2	1	1	2	1	1	1	1	1	1
(null)	OG0004477	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004478	1	1	1	0	1	3	2	1	1	1	2	1	1
(null)	OG0004479	1	1	4	1	1	1	2	1	1	1	0	1	1
(null)	OG0004480	1	2	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0004481	2	1	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0004482	2	1	1	0	2	1	3	1	1	1	1	1	1
(null)	OG0004483	2	2	1	1	1	1	1	1	2	1	0	1	2
(null)	OG0004484	2	1	0	1	1	1	1	1	2	1	1	1	3
(null)	OG0004485	1	1	1	1	1	1	1	4	1	1	1	1	1
(null)	OG0004486	1	1	1	1	1	1	2	2	1	1	1	1	2
(null)	OG0004487	1	1	1	1	1	0	1	2	2	1	0	3	2
(null)	OG0004488	1	2	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0004489	1	1	1	1	1	1	1	1	1	1	1	1	4
(null)	OG0004490	3	2	1	1	1	2	1	0	1	1	1	1	1
(null)	OG0004491	1	1	1	1	1	2	2	2	2	0	1	1	1
(null)	OG0004492	1	1	3	0	1	1	2	1	1	2	1	1	1
(null)	OG0004493	2	1	1	1	0	1	1	2	1	2	2	1	1
(null)	OG0004494	1	2	0	0	1	2	2	1	2	1	2	1	1
(null)	OG0004495	1	2	3	1	1	1	1	1	1	1	0	2	1
(null)	OG0004496	1	2	4	1	2	1	1	1	0	1	0	1	1
(null)	OG0004497	1	1	1	1	1	2	2	2	1	1	1	1	1
(null)	OG0004498	1	1	1	1	1	1	1	1	1	2	2	2	1
(null)	OG0004499	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0004500	1	1	1	1	1	2	1	2	1	1	2	1	1
(null)	OG0004501	2	3	9	0	0	1	0	0	1	0	0	0	0
(null)	OG0004502	1	1	3	1	1	1	1	1	1	1	1	1	2
(null)	OG0004503	3	1	1	0	1	1	2	2	0	1	1	1	2
(null)	OG0004504	4	5	7	0	0	0	0	0	0	0	0	0	0
(null)	OG0004505	3	2	1	1	1	1	1	2	1	1	0	1	1
(null)	OG0004506	2	2	2	1	1	1	1	2	1	0	1	1	1
(null)	OG0004507	1	2	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0004508	2	1	1	1	1	2	2	1	1	1	1	1	1
(null)	OG0004509	3	2	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0004510	1	2	2	0	1	2	1	2	1	1	1	1	1
(null)	OG0004511	1	1	2	1	1	2	1	1	1	1	2	1	1
(null)	OG0004512	1	1	2	1	1	2	1	1	1	1	2	1	1
(null)	OG0004513	1	1	5	1	1	1	1	1	1	1	0	1	1
(null)	OG0004514	2	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0004515	1	1	3	1	1	1	1	1	1	1	2	1	1
(null)	OG0004516	1	1	1	1	2	1	1	1	1	1	1	1	3
(null)	OG0004517	1	1	1	1	1	1	1	1	3	2	1	1	1
(null)	OG0004518	1	1	1	1	2	1	1	2	1	1	2	1	1
(null)	OG0004519	1	1	2	2	1	1	1	2	1	1	1	1	1
(null)	OG0004520	1	2	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0004521	1	1	2	1	3	1	1	1	1	0	1	1	2
(null)	OG0004522	1	2	1	0	2	1	1	2	1	1	1	1	2
(null)	OG0004523	1	3	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0004524	2	1	2	1	1	1	2	1	1	1	0	2	1
(null)	OG0004525	1	1	1	1	2	2	2	1	1	1	1	1	1
(null)	OG0004526	1	3	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0004527	1	2	1	1	1	2	1	1	1	1	1	1	2
(null)	OG0004528	1	2	1	1	1	2	1	1	1	1	1	2	1
(null)	OG0004529	2	1	1	2	1	1	1	1	1	1	2	1	1
(null)	OG0004530	1	1	1	0	1	2	1	2	3	1	1	1	1
(null)	OG0004531	2	1	2	1	1	1	1	1	1	0	3	1	1
(null)	OG0004532	1	2	1	1	1	1	2	1	1	1	2	1	1
(null)	OG0004533	1	1	1	2	2	1	1	1	1	2	2	1	0
(null)	OG0004534	1	1	2	1	1	2	1	2	1	1	1	1	1
(null)	OG0004535	1	2	1	1	1	1	2	1	1	2	1	1	1
(null)	OG0004536	2	1	1	1	1	1	1	1	1	2	1	1	2
(null)	OG0004537	1	1	1	1	1	1	2	4	1	0	1	1	1
(null)	OG0004538	1	3	0	1	1	1	1	2	1	1	1	1	2
(null)	OG0004539	1	1	2	1	1	2	1	2	1	1	1	1	1
(null)	OG0004540	1	1	2	1	1	4	1	1	0	1	2	0	1
(null)	OG0004541	1	2	1	1	1	3	1	1	1	0	2	1	1
(null)	OG0004542	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0004543	1	1	1	1	2	1	1	4	1	0	0	1	2
